listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohosts,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
17950128,Charming Studio on Pushkin Street at RIS Central,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-17950128/original/c20f29d7-363c-40fd-984c-cd8312fa62d8.jpeg,10,501943261,Milena,"23926479:Arman,202041716:Mane",true,40.1859,44.5080,2,,1,1.0,false,"",true,1,Moderate,AMD,0,0,146,4.88,4.9,5.0,4.9,5.0,5.0,4.9,12714.0,4962084.0,53.3,20826.1,0.6,0.0,34.8,13594.8,0.0,0.0,237,0,128,365,3673.0,1424785.0,59.2,22989.2,0.7,0.0,40.8,15830.9,0.0,0.0,62,0,28,90
17984181,"Cozy studio in the City center, Mashtots ave. 13/1",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-17984181/original/21d68d35-c9da-4561-bd0b-bfa49392fda9.jpeg,13,26825577,Suren,"",true,40.1819,44.5077,2,1,1,1.0,false,"",true,2,Strict,AMD,19,0,178,4.95,5.0,5.0,5.0,5.0,5.0,4.9,9949.0,3870007.0,44.8,17463.8,0.6,0.6,27.3,10602.8,27.4,10661.2,209,2,156,365,3631.0,1406812.0,54.4,21111.0,0.7,0.0,40.3,15631.2,0.0,0.0,64,0,26,90
17985805,"Cozy studio in the City center, Mashtots ave. 13/1",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-17985805/original/fb4fd297-16da-41fe-9056-b7dc8082805f.jpeg,12,26825577,Suren,"",true,40.1819,44.5077,2,1,1,1.0,false,"",true,2,Strict,AMD,19,0,206,4.91,5.0,5.0,4.9,5.0,5.0,4.9,13368.0,5215308.0,43.2,16863.8,0.9,0.0,36.6,14288.5,0.0,0.0,312,0,53,365,3586.0,1392647.0,47.9,18566.4,0.9,0.0,39.8,15473.9,0.0,0.0,78,0,12,90
18029087,"Cozy studio in the City center, Mashtots ave. 13/1",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-18029087/original/f9978353-5c6e-45cd-b18c-af9bdf6c095b.jpeg,12,26825577,Suren,"",true,40.1819,44.5078,2,1,1,1.0,false,"",true,2,Strict,AMD,19,0,212,4.94,5.0,5.0,5.0,5.0,5.0,4.8,12162.0,4743592.0,45.2,17618.4,0.7,0.8,33.3,12996.1,33.8,13176.6,270,5,95,365,2662.0,1032091.0,47.8,18567.1,0.6,0.0,29.6,11467.7,0.0,0.0,58,0,32,90
18137216,Cozy apartment with view of Cascade,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/a7901cd2-9a09-4c06-8c94-973042b381ff.jpg,17,120090961,Narine,125206676:Karine,true,40.1903,44.5163,4,2,4,1.0,false,"",true,1,Flexible,AMD,0,0,181,4.91,4.9,5.0,4.8,5.0,5.0,4.9,10928.0,4263250.0,39.6,15456.8,0.8,0.0,29.9,11680.1,0.0,0.0,274,0,91,365,3351.0,1300798.0,43.0,16691.6,0.9,0.0,37.2,14453.3,0.0,0.0,78,0,12,90
18246538,City Center  90sq m2 (2 air-conditioners),Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/9bc26d7f-584b-4ae4-a0e8-93874c2f5c3c.jpg,14,126078505,Marina,"",false,40.1812,44.5086,4,2,3,1.0,false,"",false,5,Flexible,AMD,0,0,11,4.82,4.9,5.0,4.8,4.9,5.0,4.8,1951.0,757082.0,63.6,24871.6,0.1,0.2,5.3,2074.2,10.4,4027.0,31,177,334,365,66.0,25340.0,66.5,25813.8,0.0,0.0,0.7,281.6,2.2,844.7,1,60,89,90
18345792,"Luxury apartment in down town near Opera, Cascade",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/38ac3a9c-da51-40c5-8cb7-f932d68e7862.jpg,16,126938835,Vahe,"",true,40.1885,44.5174,3,1,2,1.0,false,"",true,7,Strict,AMD,120,0,24,4.58,4.7,4.6,4.5,4.6,5.0,4.7,6905.0,2688525.0,40.6,15860.7,0.5,0.5,18.9,7365.8,20.1,7815.5,168,21,197,365,2745.0,1070824.0,47.5,18416.1,0.7,0.0,30.5,11898.0,0.0,0.0,62,0,28,90
18379161,2 Bedroom In Yerevan Center,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-18379161/original/6c4e863f-c515-4583-be82-3a70f828db17.jpeg,9,117875618,Sevak,"",false,40.1750,44.5038,,2,2,0.0,false,"",false,7,Firm,AMD,0,0,2,,,,,,,,625.0,242542.0,45.1,17611.6,0.0,0.0,1.7,664.5,0.0,0.0,14,0,351,365,0.0,0.0,45.4,17646.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
18392838,Stay in Yerevan center - Saryan str.,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTgzOTI4Mzg%3D/original/2d9d8ea6-fcfb-4303-890f-dbe08d8f090e.jpeg,14,10434635,Astghik,"",true,40.1874,44.5096,4,2,2,1.0,false,"",false,3,Flexible,AMD,30,0,8,5.0,5.0,4.9,5.0,5.0,5.0,5.0,670.0,257244.0,58.8,22970.8,0.0,0.0,1.8,704.8,2.2,849.0,12,62,353,365,670.0,257244.0,55.0,21353.4,0.1,0.0,7.4,2858.3,0.0,0.0,12,0,78,90
18408806,"Perfect apartment in down town near Opera, Cascade",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b1e444cc-89bb-45a8-b345-4e4edcdef41b.jpg,19,126938835,Vahe,"",true,40.1886,44.5173,2,1,2,1.0,false,"",true,7,Strict,AMD,50,0,38,4.84,4.7,4.7,4.7,4.7,5.0,4.7,3684.0,1436362.0,29.0,11324.4,0.3,0.5,10.1,3935.2,15.9,6191.2,117,133,248,365,492.0,192429.0,28.6,11112.7,0.2,0.5,5.5,2138.1,14.1,5498.0,19,55,71,90
18425069,RetroCity appartment in Saryan street,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-18425069/original/5fc6c5af-e140-4e4a-8354-b3f191e10a9b.jpeg,27,124852258,Tigran,"",true,40.1804,44.5056,2,1,1,1.0,false,"",false,2,Firm,AMD,0,0,69,4.71,4.8,5.0,4.8,4.9,4.9,4.8,4062.0,1589147.0,34.3,13406.3,0.3,0.4,11.1,4353.8,12.8,4997.3,120,47,245,365,1167.0,455396.0,32.3,12548.8,0.4,0.0,13.0,5060.0,0.0,0.0,37,0,53,90
18489790,Spacious and bright 2 bedroom in downtown Yerevan!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/d751656a-f17f-42d8-bafa-7cdc7fc19fb4.jpg,14,128290534,Anna,"",true,40.1865,44.5062,4,2,3,1.0,false,"",false,1,Flexible,AMD,30,10,49,4.96,4.9,4.9,4.9,5.0,4.9,4.9,896.0,345136.0,50.3,19647.6,0.0,0.1,2.5,945.6,4.3,1643.5,18,155,347,365,607.0,233052.0,50.4,19574.9,0.1,0.0,6.7,2589.5,0.0,0.0,12,0,78,90
18494575,Spacious apartment in the heart of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/343359a4-1aab-4794-8f9c-55c4f92e54a8.jpg,17,14823453,Irina,"",false,40.1756,44.5172,6,3,4,2.0,false,"",true,3,Flexible,AMD,17,0,100,4.99,5.0,5.0,5.0,5.0,5.0,5.0,11372.0,4440998.0,56.5,22085.3,0.6,0.8,31.2,12167.1,44.1,17213.2,203,107,162,365,2455.0,959143.0,61.2,23749.6,0.5,0.9,27.3,10657.1,50.1,19574.3,42,41,48,90
18518339,Renovated Apartment in Touristic Center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTg1MTgzMzk%3D/original/94a98766-42c4-4332-a5bc-70c379803329.jpeg,7,128538486,Rafael,"",false,40.1729,44.5109,2,1,2,1.0,false,"",false,4,Firm,AMD,22,0,108,4.94,5.0,4.9,4.9,5.0,5.0,4.9,6731.0,2630061.0,35.9,13994.1,0.5,0.6,18.4,7205.6,21.4,8349.4,192,50,173,365,700.0,270444.0,38.2,14815.1,0.2,0.4,7.8,3004.9,17.5,6761.1,18,50,72,90
18678983,"Comfortable house in  Yerevan, Lukashin street, 54",Entire home,entire_home,https://a0.muscache.com/im/pictures/545903e5-232a-477d-b238-68a398f473c0.jpg,13,129835566,Gayane,"",false,40.1873,44.4573,6,2,3,1.0,false,"",false,2,Flexible,AMD,28,0,2,,,,,,,,408.0,158065.0,32.0,12501.7,0.0,0.0,1.1,433.1,0.0,0.0,13,0,352,365,66.0,25340.0,32.5,12635.6,0.0,0.0,0.7,281.6,0.0,0.0,2,0,88,90
18688703,Apartment next to Opera House,Entire chalet,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-18688703/original/49693c74-873f-46ea-a743-1bc4f8e43358.jpeg,28,44993555,Vahe,"",true,40.1845,44.5173,6,2,4,1.0,false,"",true,2,Strict,AMD,0,0,152,4.82,4.8,4.9,4.7,4.9,5.0,4.8,19953.0,7792741.0,64.0,24967.1,0.9,0.0,54.7,21350.0,0.0,0.0,311,0,54,365,5297.0,2056722.0,68.7,26666.5,0.9,0.0,58.9,22852.5,0.0,0.0,77,0,13,90
18717874,Cascade house/ next to steps,Entire villa,entire_home,https://a0.muscache.com/im/pictures/e8d2b8e7-6c98-4bbf-b0cf-4a5ce6b0d6a7.jpg,29,118750947,Albert,"",false,40.1898,44.5172,12,4,6,2.0,false,"",true,10,Strict,AMD,400,0,6,5.0,5.0,5.0,4.8,4.8,5.0,5.0,17020.0,6587298.0,287.0,112079.8,0.2,0.2,46.6,18047.4,49.0,18983.6,56,18,309,365,9256.0,3559312.0,318.3,123606.1,0.3,0.0,102.8,39547.9,0.0,0.0,28,0,62,90
18792206,"Cosy apartment in the famous backyard \"Մեր Բակում\"",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/789e9041-660e-44e0-af46-97179665324c.jpg,15,23808591,Karine,"",false,40.1855,44.5111,3,1,3,1.0,false,"",true,2,Firm,AMD,28,0,12,4.67,4.9,4.9,4.7,5.0,4.9,4.7,1803.0,699470.0,43.6,17033.0,0.1,0.2,4.9,1916.4,6.8,2629.6,43,99,322,365,0.0,0.0,47.3,18385.6,0.0,0.0,0.0,0.0,0.0,0.0,0,73,90,90
18822895,One bedroom apartment  in downtown of Yerevan.,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-18822895/original/c53f365a-0714-4ecc-9d0b-82e3c4d9e369.jpeg,15,131059278,Nvard,"",false,40.1811,44.5226,2,1,2,1.0,false,"",true,5,Flexible,AMD,0,0,6,5.0,5.0,5.0,4.8,5.0,5.0,5.0,2114.0,819517.0,62.8,24553.9,0.1,0.1,5.8,2245.3,7.4,2865.4,32,79,333,365,0.0,0.0,60.5,23503.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
18847332,NEW Apartment in the City Center (KTUR apartments),Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/8cce697d-160f-4b60-83f7-1d125b332955.jpg,47,83280739,Susanna,132256882:Lusine,true,40.1845,44.5114,3,1,1,1.0,false,"",true,1,Moderate,AMD,10,0,429,4.91,4.9,4.9,4.9,5.0,5.0,4.9,19822.0,7730372.0,62.7,24483.6,0.9,0.0,54.3,21179.1,0.0,0.0,315,0,50,365,5452.0,2115117.0,66.4,25751.4,0.9,0.0,60.6,23501.3,0.0,0.0,82,0,8,90
18881053,Sunny and Beautiful Apartment at the City Center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6d803277-1cc6-4f61-b29f-b3c23faa5526.jpg,23,131573318,Marina,"",false,40.1792,44.5084,3,1,1,1.0,false,"",false,7,Moderate,AMD,0,0,34,4.82,4.8,4.8,4.8,4.9,4.9,4.8,1903.0,738862.0,43.5,16992.7,0.1,0.1,5.2,2024.3,5.8,2239.0,45,35,320,365,0.0,0.0,46.7,18147.1,0.0,0.0,0.0,0.0,0.0,0.0,0,34,90,90
18958607,RetroCity Apartments in Nalbandyan street,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-18958607/original/6cad7c8c-f487-4405-a10e-9a785d08a6d9.jpeg,41,124852258,Tigran,"",true,40.1803,44.5181,2,1,1,1.0,false,"",false,2,Firm,AMD,0,0,55,4.73,4.8,4.7,4.7,5.0,4.9,4.8,3769.0,1469002.0,39.4,15399.8,0.3,0.3,10.3,4024.7,12.1,4708.3,94,53,271,365,960.0,371192.0,39.1,15181.8,0.3,0.3,10.7,4124.4,13.7,5302.7,24,20,66,90
18993217,In The heart of Yerevan city - Near Opera House,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/d5cf297d-dff8-4801-94d0-d7c0db890e77.jpg,41,132486154,Hovhannes,"",false,40.1869,44.5196,5,3,4,2.0,false,"",false,5,Moderate,AMD,35,20,29,4.79,4.8,4.9,4.7,4.9,5.0,4.7,1446.0,555180.0,119.4,46654.3,0.0,0.0,4.0,1521.0,0.0,0.0,12,0,353,365,1446.0,555180.0,120.1,46633.4,0.1,0.0,16.1,6168.7,0.0,0.0,12,0,78,90
18995029,Comtemporary and luxurious residence Cascade Hills,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-18995029/original/9a8b4342-5797-4d1d-8269-58abbffa944b.jpeg,30,132503593,Ester,"",true,40.1953,44.5084,3,1,1,1.0,false,"",false,7,Strict,AMD,35,0,30,4.9,4.9,4.9,4.8,4.9,4.8,4.7,11640.0,4542328.0,53.5,20920.6,0.6,0.7,31.9,12444.7,37.0,14420.1,221,50,144,365,3269.0,1277020.0,55.8,21658.7,0.7,1.0,36.3,14189.1,55.4,21644.4,59,31,31,90
19016211,"§CASCADe, Modern Cozy Apartment Centre, Opera View",Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-19016211/original/19a0d8b8-db85-40f7-8c0a-7c15200caf2f.jpeg,36,132679704,Irina,"",true,40.1890,44.5158,3,1,2,1.0,false,"",true,1,Moderate,AMD,0,0,121,4.89,5.0,5.0,4.9,5.0,5.0,4.9,12587.0,4927357.0,70.8,27628.5,0.5,0.6,34.5,13499.6,38.7,15161.1,183,40,182,365,1637.0,639554.0,80.2,31141.1,0.2,0.4,18.2,7106.2,32.7,12791.1,21,40,69,90
19033475,Huge 2BR Apartment with 2 Balconies at Kantar,Room in serviced apartment,hotel_room,https://a0.muscache.com/im/pictures/ffd9bf3c-54dd-4d42-bbfc-f9a60ca4cd79.jpg?aki_policy=medium,27,23926479,,"",true,40.1745,44.5101,8,2,3,0.0,,"",,1,Moderate,AMD,,,14,4.86,4.9,4.9,4.9,5.0,4.9,4.7,2114.0,820148.0,115.7,45148.7,0.0,0.1,5.8,2247.0,8.6,3347.5,18,120,347,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
19135088,Apartment on Cascade with balcony & Ararat view,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/ffe045ad-98bd-418d-8167-391ea9cd40a2.jpg,10,128538486,Rafael,"",false,40.1947,44.5140,2,1,3,1.0,false,"",false,4,Firm,AMD,22,0,98,4.97,5.0,5.0,4.9,5.0,4.9,5.0,9218.0,3604531.0,38.9,15169.6,0.7,0.8,25.3,9875.4,29.0,11335.0,247,47,118,365,960.0,374035.0,43.3,16795.7,0.3,0.5,10.7,4155.9,22.3,8698.5,23,47,67,90
19179607,Apartments near Republic Square/Self check-in,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/a5849f22-5ba0-469f-a36c-29b3bc369b79.jpg,12,37792194,Armine,"",true,40.1778,44.5165,3,1,2,1.0,false,"",false,2,Strict,AMD,0,0,103,4.88,4.9,4.9,4.8,5.0,5.0,4.8,6943.0,2707784.0,42.1,16441.8,0.4,0.5,19.0,7418.6,20.4,7964.1,163,25,202,365,2704.0,1048335.0,43.3,16804.3,0.7,0.8,30.0,11648.2,32.2,12480.2,63,6,27,90
19361517,Comfortable apartment,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/17348daa-69a2-4232-9f77-5d23b7394a2b.jpg,33,135698608,Gevorg,"",false,40.2024,44.4984,3,1,2,1.0,false,"",false,3,Moderate,AMD,11,0,21,4.52,4.9,5.0,3.9,5.0,4.7,4.5,2632.0,1026674.0,39.9,15587.2,0.2,0.2,7.2,2812.8,8.8,3445.2,68,67,297,365,41.0,16035.0,50.3,19505.6,0.0,0.0,0.5,178.2,1.0,400.9,1,50,89,90
19466100,Good location and spacious flat in Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/cbfbea80-2a6c-46c3-bbcb-f02c6619519b.jpg,21,103438567,Shushan,"",false,40.1913,44.5033,4,2,3,1.0,false,"",false,3,Flexible,AMD,20,0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1859.0,721224.0,66.2,25857.2,0.1,0.0,5.1,1976.0,0.0,0.0,29,0,336,365,0.0,0.0,64.1,24899.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
19501164,In the center of the city,Private room in loft,private_room,https://a0.muscache.com/im/pictures/36dec815-015d-4dac-a5d0-af9cb8dd5575.jpg,6,32348869,Anna,"",false,40.1811,44.5179,2,2,1,1.0,false,"",true,2,Moderate,AMD,12,20,8,4.38,4.5,4.2,5.0,4.5,5.0,4.5,1797.0,700903.0,72.3,28230.3,0.1,0.1,4.9,1920.3,6.1,2359.9,25,68,340,365,798.0,308664.0,72.6,28211.7,0.1,0.2,8.9,3429.6,16.3,6299.3,11,41,79,90
19526985,Bright Modern flat in the center of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/17a08321-032d-42f5-985d-d83d8b3ac6ca.jpg?aki_policy=medium,10,137132895,,"",false,40.1770,44.5237,6,3,3,1.0,,"",,2,Flexible,AMD,,,94,4.88,4.9,5.0,4.7,5.0,4.9,4.9,1358.0,526987.0,94.2,36764.5,0.0,0.0,3.7,1443.8,3.9,1523.1,14,19,351,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
19536633,Sweet Home,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-19536633/original/358d85c9-154c-43d6-b6e4-c0c51815cf1d.jpeg,15,137227814,Samvel,"",true,40.2027,44.5031,2,1,1,1.0,false,"",false,5,Flexible,AMD,0,0,22,4.91,4.9,5.0,5.0,5.0,4.8,4.9,4857.0,1908838.0,40.3,15755.2,0.3,0.3,13.3,5229.7,13.8,5438.3,116,14,249,365,1604.0,621468.0,43.2,16786.0,0.4,0.5,17.8,6905.2,21.1,8177.2,37,14,53,90
19556263,2-bedroom suite  from the hostess in a large center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-19556263/original/f369e7d4-a2ff-41d7-8459-c00209b5b817.jpeg,13,36218986,Narine,"",false,40.2019,44.5231,5,2,5,1.0,false,"",false,3,Flexible,AMD,0,0,2,,,,,,,,874.0,335565.0,68.3,26706.4,0.0,0.0,2.4,919.4,0.0,0.0,12,0,353,365,874.0,335565.0,73.1,28412.3,0.1,0.0,9.7,3728.5,0.0,0.0,12,0,78,90
19628234,I rent a large apartment in the small center of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/02b715cf-d1af-48b9-9988-e5eaf2f86493.jpg,34,138092943,⁨Акоп (Jacob)⁩,"",false,40.1873,44.5076,6,3,3,2.5,false,"",false,3,Flexible,AMD,0,0,4,4.75,4.5,5.0,3.8,3.8,5.0,4.0,1631.0,626208.0,144.8,56574.8,0.0,0.0,4.5,1715.6,0.0,0.0,12,0,353,365,1631.0,626208.0,132.8,51567.6,0.1,0.0,18.1,6957.9,0.0,0.0,12,0,78,90
19760205,2nd Floor Apt in Sayat-Nova. Ideal for long stays,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6e9a7169-4a4a-48e4-b2a5-44cf255399d5.jpg,14,139434006,Gayane,"",false,40.1775,44.5269,2,1,1,1.0,false,"",false,10,Firm,AMD,10,0,48,4.63,4.7,4.9,4.5,4.9,4.8,4.6,7861.0,3080376.0,40.0,15593.6,0.6,0.6,21.5,8439.4,21.7,8509.3,209,3,156,365,2586.0,1007954.0,43.6,16898.9,0.7,0.0,28.7,11199.5,0.0,0.0,65,0,25,90
19824890,Modern Lux 3BR w/Pool...Near Cascade,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/ad017c3a-2512-40e4-9266-b0ab15591e72.jpg,37,47208682,Ara,"",true,40.1917,44.5024,8,3,4,2.5,false,"",false,10,Moderate,AMD,35,0,80,5.0,5.0,5.0,5.0,5.0,4.9,4.9,23323.0,9073420.0,148.5,58003.3,0.4,0.4,63.9,24858.7,64.1,24927.0,151,1,214,365,8069.0,3129203.0,146.6,56916.3,0.6,0.6,89.7,34768.9,90.7,35159.6,55,1,35,90
19854219,"Cozy apartment in the heart of Yerevan, but quiet)",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTk4NTQyMTk%3D/original/64f341fb-91b2-4b2f-910b-35e6386fb2c6.jpeg?aki_policy=medium,23,140394415,,"",false,40.1904,44.5047,5,2,2,1.0,,"",,2,Moderate,AMD,20,,49,4.82,5.0,4.9,4.9,4.8,4.9,4.8,5187.0,2012868.0,54.9,21399.8,0.2,0.0,14.2,5514.7,0.0,0.0,75,0,290,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
19864687,Newly Updated Apartment near City Center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/50c106d9-4048-4831-8aa5-5f37e72de980.jpg,13,40704851,Tigran,"",true,40.1958,44.4992,3,1,2,1.0,false,"",false,3,Moderate,AMD,15,0,102,4.99,5.0,5.0,5.0,5.0,4.8,4.9,7920.0,3073747.0,36.7,14352.2,0.6,0.8,21.7,8421.2,31.1,12053.9,212,110,153,365,3389.0,1316305.0,39.4,15312.0,1.0,1.0,37.7,14625.6,38.1,14789.9,86,1,4,90
19946694,New Apartment at the Republic Squar,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/9a84d238-cbe4-4b0c-9632-da1164d2c039.jpg,11,85099194,Arevhat,"",false,40.1804,44.5085,3,1,1,1.0,false,"",false,10,Strict,AMD,0,0,7,4.86,4.9,4.9,5.0,4.9,5.0,5.0,569.0,218460.0,42.3,16514.9,0.0,0.1,1.6,598.5,3.3,1255.5,12,191,353,365,569.0,218460.0,44.6,17308.3,0.1,0.0,6.3,2427.3,0.0,0.0,12,0,78,90
19948446,"City center apartment, Republic Square",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTk5NDg0NDY%3D/original/b49ed9af-3432-4bb0-9b53-d7cadb594e39.jpeg,9,140628532,Sona,"",false,40.1790,44.5152,2,1,1,1.0,false,"",false,3,Moderate,AMD,25,0,169,4.83,4.9,5.0,4.8,5.0,4.9,4.9,9601.0,3743482.0,30.8,12024.4,0.9,0.9,26.3,10256.1,26.6,10369.8,313,4,52,365,2531.0,982099.0,35.5,13776.7,0.8,0.8,28.1,10912.2,29.4,11419.8,72,4,18,90
19962436,Luxury Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/2cda4240-6ac1-490f-8737-52be23d7f8fe.jpg,22,141525951,Вартан,"",true,40.1811,44.5131,2,1,1,1.0,false,"",true,10,Moderate,AMD,30,0,4,5.0,5.0,5.0,4.8,5.0,5.0,5.0,5183.0,2055738.0,60.7,23702.9,0.2,0.4,14.2,5632.2,23.2,9218.6,83,142,282,365,0.0,0.0,54.9,21325.3,0.0,0.0,0.0,0.0,0.0,0.0,0,79,90,90
19989042,WOW guesthouse in apartment 141,Private room in serviced apartment,private_room,https://a0.muscache.com/im/pictures/3665a549-d31b-497d-97f9-7cb06c5b43d6.jpg,12,13256976,Artur,"",false,40.1700,44.5212,3,1,2,1.0,false,"",true,2,Flexible,AMD,40,0,87,4.68,4.7,4.8,4.7,4.8,4.6,4.7,4509.0,1754711.0,17.9,6978.4,0.7,0.8,12.4,4807.4,14.5,5642.2,250,54,115,365,1729.0,670091.0,26.0,10050.4,0.8,0.8,19.2,7445.5,20.8,8073.4,69,7,21,90
20040290,"16. Floor // Top floor, great views spacious apt",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjAwNDAyOTA%3D/original/984d1690-5d7f-4218-bd93-7705385342e4.jpeg,16,1857370,Lilit,115180872:Narine,true,40.2000,44.5044,4,1,2,1.0,false,"",false,1,Moderate,AMD,20,10,22,4.95,4.9,4.9,4.8,4.9,4.7,4.8,6964.0,2706698.0,35.8,13971.0,0.5,0.0,19.1,7415.6,0.0,0.0,192,0,173,365,376.0,144362.0,34.5,13414.0,0.1,0.0,4.2,1604.0,0.0,0.0,11,0,79,90
20041595,Two bedroom Tatev apartment 003,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/95eaa41d-95f5-4bcc-8442-b6f0a76e55a6.jpg,7,82425146,Aram,"",false,40.1934,44.5037,5,1,2,1.0,false,"",true,1,Flexible,AMD,0,0,1,,,,,,,,17758.0,6892825.0,395.7,154478.4,0.1,0.0,48.7,18884.5,0.0,0.0,31,0,334,365,0.0,0.0,136.7,53073.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
20128136,Three bedroom Tatev apartment 005,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/1d2b0122-92ad-4083-b0a2-869b8e846980.jpg,18,82425146,Aram,"",false,40.1934,44.5037,9,1,4,2.0,false,"",true,1,Flexible,AMD,0,0,4,4.0,4.0,4.5,4.0,4.5,4.5,4.2,9724.0,3802026.0,381.2,148550.8,0.1,0.1,26.6,10416.5,29.9,11698.5,22,40,343,365,661.0,253786.0,83.2,32280.0,0.1,0.0,7.3,2819.8,0.0,0.0,7,0,83,90
20203840,Cozy 2 storey guest house,Entire guesthouse,entire_home,https://a0.muscache.com/im/pictures/0b9d0ebc-8612-49ee-af6f-b428cd0b1923.jpg,22,143894514,Anna,"",false,40.1915,44.5180,3,2,2,1.0,false,"",false,1,Flexible,AMD,10,0,53,4.89,4.9,4.9,4.9,5.0,4.8,4.9,623.0,240600.0,40.0,15637.9,0.0,0.3,1.7,659.2,12.2,4717.6,15,314,350,365,499.0,191586.0,42.7,16605.1,0.1,0.5,5.5,2128.7,20.0,7663.4,12,65,78,90
