price,condition,district,max_floor,street,num_rooms,region,area,num_bathrooms,building_type,floor,ceiling_height
73000.0,newly repaired,Arabkir,5,Gyulbenkyan St,3,Yerevan,75.0,1,stone,3,2.8
115000.0,zero condition,Arabkir,7,Hr.Kochar St,3,Yerevan,122.0,1,monolit,7,3.0
80000.0,zero condition,Center,16,Tsitsernakaberd Highway,3,Yerevan,100.0,1,monolit,5,3.0
120000.0,newly repaired,Center,5,D. Demirchyan St,3,Yerevan,82.0,2,stone,3,3.0
58000.0,newly repaired,Davtashen,9,Davtashen 4 St,3,Yerevan,95.0,1,panel,3,2.8
53000.0,newly repaired,Nor Norq,9,Gayi Ave,3,Yerevan,93.0,1,panel,1,2.8
59000.0,good,Nor Norq,5,A. Hovhannisyan St,3,Yerevan,115.0,1,stone,4,2.8
185000.0,good,Center,11,Nalbandyan St,3,Yerevan,136.0,2,other,8,3.0
74250.0,zero condition,Arabkir,9,Adonts St,1,Yerevan,99.0,1,monolit,7,3.0
105000.0,newly repaired,Arabkir,15,N. Zaryan St,3,Yerevan,68.0,1,monolit,5,2.8
68000.0,newly repaired,Center,4,Mashtots Ave,2,Yerevan,32.0,1,stone,2,3.2
75000.0,good,Center,12,E. Qochar St,3,Yerevan,90.0,1,panel,3,2.8
95000.0,good,Center,16,Baghramyan Ave (Kentron),3,Yerevan,84.0,1,monolit,13,2.8
255000.0,newly repaired,Center,5,Mashtots Ave,3,Yerevan,110.0,1,stone,4,3.2
150000.0,newly repaired,Center,4,Tumanyan St,4,Yerevan,87.0,2,stone,2,3.8
73000.0,newly repaired,Center,4,Heratsi St,2,Yerevan,70.0,1,stone,2,3.0
77000.0,newly repaired,Arabkir,6,Komitas Ave,3,Yerevan,70.0,2,stone,4,2.8
36000.0,good,Avan,14,Avan-Arinj 1 micro,2,Yerevan,60.0,1,panel,1,2.8
54000.0,newly repaired,Malatia-Sebastia,9,Raffi St,4,Yerevan,85.0,1,panel,2,2.8
45000.0,good,Arabkir,5,Komitas Ave,2,Yerevan,51.0,1,stone,4,2.8
68000.0,good,Shengavit,7,Arshakunyats Ave,3,Yerevan,87.0,1,other,3,2.8
35000.0,good,Qanaqer-Zeytun,4,K. Ulnetsi St,2,Yerevan,56.0,1,panel,4,2.8
65900.0,zero condition,Center,10,E. Qochar St,3,Yerevan,98.0,1,panel,9,2.8
74000.0,good,Arabkir,5,Baghramyan av(Arabkir),2,Yerevan,61.0,1,stone,2,3.2
67000.0,good,Center,16,Amiryan St,2,Yerevan,70.0,1,panel,16,2.8
147000.0,newly repaired,Center,14,Verin Antarayin,4,Yerevan,125.0,1,monolit,11,3.2
105000.0,newly repaired,Center,4,Saryan St,3,Yerevan,110.0,1,stone,4,3.0
83000.0,newly repaired,Center,9,Mashtots Ave,2,Yerevan,73.0,1,panel,9,2.8
82000.0,good,Arabkir,5,Azatutyan Ave,5,Yerevan,100.0,1,stone,3,2.8
54000.0,newly repaired,Arabkir,5,Hambardzumyan St,2,Yerevan,66.0,1,stone,5,2.8
115000.0,newly repaired,Arabkir,5,Hakobyan St,3,Yerevan,91.0,1,stone,5,3.2
77000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,94.0,1,monolit,7,3.0
48000.0,good,Malatia-Sebastia,10,Sebastia str,3,Yerevan,100.0,1,panel,2,2.8
83000.0,newly repaired,Center,9,Bryusov St,3,Yerevan,82.0,1,panel,3,2.8
47000.0,newly repaired,Achapnyak,9,Margaryan St,2,Yerevan,65.0,1,panel,3,3.0
88000.0,newly repaired,Arabkir,14,A. Avetisyan St,3,Yerevan,96.0,1,panel,10,2.8
78000.0,good,Center,10,M.Khorenatsi St,3,Yerevan,92.0,1,panel,6,2.8
31600.0,newly repaired,Malatia-Sebastia,9,Z.Andranik St,1,Yerevan,45.0,1,panel,2,2.8
72000.0,newly repaired,Center,10,Tumanyan St,2,Yerevan,57.0,1,panel,4,2.8
42000.0,zero condition,Nor Norq,12,Gayi Ave,2,Yerevan,64.0,1,other,8,2.8
52000.0,newly repaired,Center,5,Tigran Mets Ave,3,Yerevan,80.0,1,stone,3,2.8
110000.0,good,Center,8,Aygestan St,4,Yerevan,123.0,2,monolit,8,3.0
40000.0,good,Shengavit,10,Sharur St,3,Yerevan,91.0,1,panel,8,3.2
47000.0,good,Malatia-Sebastia,14,Z.Andranik St,3,Yerevan,65.0,1,panel,6,2.8
65000.0,newly repaired,Erebuni,14,Artsakh ave,4,Yerevan,82.0,1,panel,1,2.8
50000.0,good,Arabkir,14,Hovsep Emin St,3,Yerevan,80.0,3,panel,4,2.8
110000.0,newly repaired,Arabkir,14,N. Zaryan St,3,Yerevan,118.0,1,monolit,3,3.0
99000.0,newly repaired,Center,14,Argishti St,3,Yerevan,103.0,2,monolit,5,2.8
175000.0,newly repaired,Center,12,Mashtots Ave,3,Yerevan,85.0,1,monolit,6,3.0
65000.0,newly repaired,Arabkir,9,Komitas Ave,3,Yerevan,79.0,1,panel,6,3.0
80000.0,good,Arabkir,4,Komitas Ave,2,Yerevan,70.0,1,stone,2,2.8
66000.0,good,Arabkir,11,Hr.Kochar St,1,Yerevan,66.0,1,other,7,2.8
60000.0,zero condition,Davtashen,12,Sasna tsrer St,2,Yerevan,65.0,1,monolit,6,3.0
31000.0,good,Achapnyak,4,Arzumanyan St,2,Yerevan,65.0,1,stone,4,2.8
37500.0,good,Davtashen,14,Davtashen 4 district,2,Yerevan,50.0,1,panel,9,2.8
44000.0,newly repaired,Arabkir,5,Azatutyan Ave,1,Yerevan,43.0,1,stone,5,2.8
170000.0,newly repaired,Arabkir,12,Mamikoniants St,4,Yerevan,115.0,2,monolit,8,3.0
140000.0,newly repaired,Center,14,Amiryan St,2,Yerevan,78.0,1,monolit,11,3.0
53000.0,newly repaired,Davtashen,9,Davtashen 4 district,4,Yerevan,86.0,1,panel,8,2.8
50000.0,newly repaired,Center,9,D. Demirchyan St,1,Yerevan,46.0,1,panel,6,2.8
105000.0,good,Center,6,Khanjyan St,2,Yerevan,71.0,1,stone,3,3.2
110000.0,zero condition,Center,17,Rostom St,3,Yerevan,133.0,1,other,7,3.0
48000.0,newly repaired,Center,10,Vardanants St,1,Yerevan,42.0,1,monolit,2,2.8
65000.0,newly repaired,Qanaqer-Zeytun,12,K. Ulnetsi St,4,Yerevan,100.0,1,panel,9,2.8
60000.0,newly repaired,Malatia-Sebastia,9,A. Babajanyan St,3,Yerevan,78.0,1,panel,3,2.8
103000.0,newly repaired,Center,5,Nalbandyan St,2,Yerevan,64.0,1,stone,2,3.0
80000.0,good,Center,5,Paronyan St,3,Yerevan,78.0,1,stone,4,2.8
47000.0,newly repaired,Achapnyak,4,Margaryan St,2,Yerevan,60.0,1,stone,2,2.8
110000.0,good,Center,5,Hanrapetutyan St,4,Yerevan,136.0,2,stone,2,3.2
62000.0,good,Achapnyak,4,Alixanyan exbayrner,2,Yerevan,72.0,1,stone,2,2.8
48000.0,newly repaired,Malatia-Sebastia,9,A. Babajanyan St,4,Yerevan,92.0,1,panel,4,2.8
115000.0,newly repaired,Arabkir,10,Hambardzumyan St,3,Yerevan,69.0,1,monolit,7,3.0
85000.0,newly repaired,Erebuni,9,Azatamartikner St,4,Yerevan,99.0,1,panel,2,2.8
81000.0,newly repaired,Center,14,M.Khorenatsi St,3,Yerevan,82.0,1,panel,7,2.8
105000.0,newly repaired,Center,4,Teryan St,3,Yerevan,80.0,1,stone,4,3.2
100000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,110.0,1,monolit,2,2.8
92000.0,good,Center,7,Saryan St,3,Yerevan,96.0,1,stone,5,2.8
83000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,81.0,1,other,3,2.8
90000.0,zero condition,Arabkir,16,A. Avetisyan St,4,Yerevan,119.0,1,panel,4,2.8
110000.0,newly repaired,Center,5,Sayat Nova Ave,3,Yerevan,95.0,1,stone,4,3.2
130000.0,good,Center,4,Sayat Nova Ave,3,Yerevan,97.0,1,stone,3,3.0
31500.0,zero condition,Nor Norq,8,Gyurjyan St,3,Yerevan,70.0,1,monolit,6,2.8
47000.0,newly repaired,Center,10,E. Qochar St,1,Yerevan,42.0,1,panel,7,3.0
85000.0,good,Avan,9,Tsarav Aghbyur St,3,Yerevan,107.0,1,monolit,3,3.0
65000.0,newly repaired,Center,4,Vardanants St,2,Yerevan,38.0,1,stone,4,2.8
50000.0,good,Nor Norq,12,Moldovakan St,3,Yerevan,86.0,1,panel,7,2.8
55000.0,newly repaired,Qanaqer-Zeytun,5,Lepsus St,3,Yerevan,79.0,1,stone,3,2.8
43000.0,newly repaired,Nor Norq,5,Nansen St,3,Yerevan,76.0,1,panel,1,2.8
110000.0,good,Center,5,Sayat Nova Ave,2,Yerevan,55.0,1,stone,5,3.0
59000.0,newly repaired,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,72.0,1,other,6,2.8
92000.0,good,Center,9,Koghbatsi St,3,Yerevan,95.0,1,panel,9,2.8
71000.0,newly repaired,Davtashen,15,Sasna tsrer St,2,Yerevan,40.0,1,monolit,13,2.8
110000.0,newly repaired,Center,5,Zakyan St,3,Yerevan,105.0,1,stone,2,3.0
130000.0,good,Center,5,D. Demirchyan St,3,Yerevan,90.0,1,stone,5,3.0
64000.0,zero condition,Center,10,Amiryan St,2,Yerevan,60.0,1,monolit,4,3.0
60000.0,newly repaired,Achapnyak,4,Halabyan St,4,Yerevan,88.0,1,stone,4,3.0
90000.0,newly repaired,Arabkir,5,A. Avetisyan St,3,Yerevan,100.0,1,stone,1,3.0
140000.0,newly repaired,Center,5,Tumanyan St,4,Yerevan,96.0,1,stone,2,3.2
210000.0,newly repaired,Arabkir,13,Komitas Ave,3,Yerevan,136.0,1,other,10,3.0
190000.0,newly repaired,Center,13,Amiryan St,2,Yerevan,95.0,1,monolit,5,3.0
80000.0,newly repaired,Arabkir,5,Komitas Ave,3,Yerevan,75.0,1,stone,2,3.2
200000.0,newly repaired,Center,5,Tumanyan St,4,Yerevan,80.0,1,stone,5,2.8
82000.0,newly repaired,Center,16,Saryan St,3,Yerevan,81.0,1,monolit,15,2.8
350000.0,newly repaired,Center,10,Aram St,4,Yerevan,143.0,3,monolit,10,3.0
62000.0,good,Arabkir,5,Komitas Ave,2,Yerevan,74.0,1,stone,4,2.8
200000.0,good,Center,11,Hin yerevantsi St,2,Yerevan,75.0,1,other,11,2.8
72000.0,good,Center,9,E. Qochar St,3,Yerevan,94.0,1,panel,5,2.8
74000.0,newly repaired,Arabkir,8,Komitas Ave,3,Yerevan,78.0,1,other,7,3.0
46000.0,newly repaired,Achapnyak,10,Margaryan St,2,Yerevan,69.0,1,other,3,2.8
50000.0,newly repaired,Malatia-Sebastia,9,Raffi St,3,Yerevan,78.0,1,panel,9,2.8
80000.0,newly repaired,Center,9,Vardanants St,3,Yerevan,90.0,2,panel,7,2.8
120000.0,newly repaired,Arabkir,15,Mamikoniants St,4,Yerevan,100.0,1,monolit,13,3.2
57000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,70.0,1,stone,2,3.2
87000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,110.0,2,monolit,2,3.0
190000.0,zero condition,Center,22,Tsitsernakaberd Highway,3,Yerevan,120.0,1,monolit,22,3.0
41000.0,good,Nor Norq,16,Muradyan St,3,Yerevan,90.0,1,panel,6,2.8
130000.0,newly repaired,Arabkir,5,V.Papazyan St,4,Yerevan,100.0,2,stone,3,2.8
110000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,110.0,1,monolit,14,3.0
41000.0,zero condition,Center,5,Nalbandyan St,2,Yerevan,37.0,1,stone,3,2.8
153000.0,newly repaired,Center,12,Sayat Nova Ave,3,Yerevan,98.0,1,panel,11,2.8
55000.0,good,Center,16,M.Khorenatsi St,3,Yerevan,60.0,1,other,7,2.8
40000.0,zero condition,Shengavit,3,Bagratuniats 1 alley,2,Yerevan,92.0,1,stone,2,3.2
95000.0,zero condition,Arabkir,16,N. Zaryan St,3,Yerevan,133.0,1,other,9,2.8
60000.0,good,Davtashen,9,Davtashen 2 district,5,Yerevan,93.0,1,panel,2,2.8
38000.0,newly repaired,Qanaqer-Zeytun,5,Lepsus St,4,Yerevan,80.0,1,stone,1,2.8
185000.0,newly repaired,Center,4,Pushkin St,3,Yerevan,145.0,2,stone,3,3.0
80000.0,newly repaired,Avan,12,Tsarav Aghbyur St,3,Yerevan,92.0,2,other,7,3.0
60000.0,good,Arabkir,5,Mamikoniants St,2,Yerevan,83.0,1,stone,1,3.0
93000.0,good,Center,5,Arshakunyats Ave,4,Yerevan,110.0,1,stone,2,2.8
115000.0,newly repaired,Davtashen,9,Davtashen 4 district,3,Yerevan,96.0,1,panel,4,2.8
155000.0,newly repaired,Center,4,Tumanyan St,2,Yerevan,60.0,1,stone,3,3.2
80000.0,newly repaired,Center,10,Vardanants St,2,Yerevan,70.0,1,panel,4,2.8
135000.0,newly repaired,Center,16,Tsitsernakaberd Highway,3,Yerevan,100.0,1,monolit,7,2.8
75000.0,newly repaired,Davtashen,15,Sasna tsrer St,3,Yerevan,40.0,1,other,13,2.8
45000.0,newly repaired,Shengavit,3,Mayisi 9 St,2,Yerevan,61.0,1,stone,1,2.8
41000.0,good,Arabkir,5,Komitas Ave,1,Yerevan,37.0,1,stone,4,2.8
165000.0,good,Arabkir,8,Komitas Ave,4,Yerevan,140.0,2,monolit,3,2.8
34000.0,good,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,75.0,1,panel,6,2.8
85000.0,good,Center,5,D. Demirchyan St,3,Yerevan,88.0,1,stone,5,3.2
260000.0,newly repaired,Center,6,Moskovyan St,2,Yerevan,90.0,1,stone,4,3.2
120000.0,newly repaired,Center,5,Mashtots Ave,2,Yerevan,75.0,1,stone,3,3.2
48000.0,newly repaired,Arabkir,5,V.Papazyan St,2,Yerevan,59.0,1,stone,5,3.2
127000.0,newly repaired,Center,10,Koghbatsi St,3,Yerevan,100.0,2,panel,5,2.8
48000.0,newly repaired,Qanaqer-Zeytun,5,K. Ulnetsi St,2,Yerevan,52.0,1,stone,2,3.0
77000.0,newly repaired,Arabkir,8,Adonts St,3,Yerevan,84.0,1,monolit,8,3.0
105000.0,newly repaired,Center,5,Hanrapetutyan St,3,Yerevan,80.0,1,stone,2,2.8
125000.0,newly repaired,Davtashen,12,Mikoyan St,2,Yerevan,98.0,1,monolit,10,3.0
82000.0,newly repaired,Center,4,Mashtots Ave,1,Yerevan,50.0,1,stone,4,3.2
39000.0,good,Arabkir,5,Hakobyan St,1,Yerevan,38.0,1,stone,2,3.0
39000.0,good,Nor Norq,5,Moldovakan St,2,Yerevan,58.0,1,stone,5,2.8
33900.0,good,Shengavit,10,Garegin Nzhdeh Ave,1,Yerevan,42.0,1,other,9,2.8
46000.0,good,Center,7,Aygestan 9 St,2,Yerevan,51.0,1,monolit,2,3.0
100000.0,newly repaired,Center,5,D. Demirchyan St,3,Yerevan,82.0,2,stone,3,3.0
77000.0,newly repaired,Center,11,Lalayants st,2,Yerevan,46.0,1,panel,11,2.8
95000.0,newly repaired,Center,4,Tumanyan St,3,Yerevan,68.0,1,stone,4,3.0
135000.0,newly repaired,Davtashen,16,Sasna tsrer St,3,Yerevan,90.0,2,monolit,14,3.0
57000.0,newly repaired,Shengavit,5,Manandyan St,4,Yerevan,80.0,2,stone,5,2.8
72000.0,newly repaired,Arabkir,12,Komitas Ave,2,Yerevan,80.0,1,panel,2,2.8
92000.0,zero condition,Arabkir,17,Arabkir 43 St,3,Yerevan,138.0,1,monolit,13,2.8
65000.0,newly repaired,Achapnyak,5,Bashinjaxyan St,5,Yerevan,105.0,1,stone,1,2.8
120000.0,newly repaired,Qanaqer-Zeytun,6,Davit Anhaxt St,4,Yerevan,134.0,1,stone,5,2.8
55000.0,newly repaired,Center,4,Ayas St,2,Yerevan,57.0,1,stone,1,2.8
110000.0,newly repaired,Arabkir,6,Kasyan St,3,Yerevan,70.0,1,stone,6,3.0
58000.0,newly repaired,Arabkir,9,Gyulbenkyan St,3,Yerevan,78.0,1,panel,7,2.8
175000.0,newly repaired,Center,5,Tamanyan St,2,Yerevan,71.0,2,stone,3,3.2
210000.0,newly repaired,Center,9,Saryan St,3,Yerevan,124.0,2,monolit,6,3.0
75000.0,newly repaired,Center,10,Tumanyan St,1,Yerevan,47.0,1,panel,4,2.8
74000.0,newly repaired,Center,12,Hin yerevantsi St,2,Yerevan,50.0,1,panel,6,2.8
60000.0,newly repaired,Arabkir,9,Babayan St,3,Yerevan,104.0,1,panel,1,2.8
57000.0,good,Center,9,Saryan St,2,Yerevan,64.0,1,panel,4,2.8
43000.0,newly repaired,Arabkir,9,Sundukyan St,1,Yerevan,43.0,1,panel,7,2.8
85000.0,newly repaired,Arabkir,5,V.Vagharshyan St,3,Yerevan,116.0,1,stone,1,2.8
155000.0,newly repaired,Center,5,Tamanyan St,2,Yerevan,57.0,1,stone,4,3.2
190000.0,good,Center,6,Paronyan St,4,Yerevan,128.0,2,stone,6,3.2
54000.0,newly repaired,Center,14,Tigran Mets Ave,2,Yerevan,42.0,1,panel,13,2.8
128000.0,zero condition,Center,7,Teryan St,3,Yerevan,136.0,1,monolit,3,3.2
140000.0,newly repaired,Center,12,Aygestan 10 St,3,Yerevan,110.0,1,panel,4,3.0
140000.0,newly repaired,Avan,9,Avan-Arinj 1 micro,3,Yerevan,96.0,1,panel,6,2.8
55000.0,good,Malatia-Sebastia,15,Z.Andranik St,3,Yerevan,82.0,1,panel,12,2.8
55000.0,good,Davtashen,9,Davtashen 4 district,4,Yerevan,89.0,1,panel,2,2.8
67000.0,newly repaired,Center,10,NarDos St,3,Yerevan,67.0,1,panel,9,2.8
82000.0,zero condition,Center,16,Tsitsernakaberd Highway,3,Yerevan,101.0,1,other,14,3.0
56000.0,newly repaired,Arabkir,4,Komitas Ave,3,Yerevan,60.0,1,stone,3,3.2
53000.0,newly repaired,Center,14,Argishti St,2,Yerevan,55.0,1,monolit,14,3.0
58000.0,newly repaired,Avan,9,Isahakyan district,4,Yerevan,86.0,1,panel,3,2.8
32000.0,newly repaired,Nor Norq,9,Vilnyus St,3,Yerevan,74.0,1,panel,6,2.8
70000.0,good,Davtashen,9,Davtashen 1 district,3,Yerevan,78.0,1,panel,1,2.8
62000.0,good,Arabkir,6,Gyulbenkyan St,2,Yerevan,63.0,1,stone,1,2.8
32000.0,newly repaired,Qanaqer-Zeytun,3,Davit Anhaxt St,3,Yerevan,70.0,1,stone,3,2.8
225000.0,zero condition,Center,10,Northern Ave,3,Yerevan,115.0,2,monolit,5,3.0
66500.0,newly repaired,Avan,10,Tsarav Aghbyur St,3,Yerevan,95.0,1,other,7,2.8
33000.0,newly repaired,Davtashen,14,Davtashen 2 district,2,Yerevan,44.0,1,panel,1,2.8
37000.0,good,Shengavit,9,Mantashyan St.,1,Yerevan,54.0,1,panel,5,2.8
85000.0,newly repaired,Center,4,Vardanants St,3,Yerevan,96.0,1,stone,4,3.2
110000.0,newly repaired,Avan,9,Avan-Arinj 1 micro,3,Yerevan,94.0,1,monolit,6,2.8
67000.0,newly repaired,Arabkir,5,A. Khachatrian St,3,Yerevan,81.0,1,stone,3,2.8
42000.0,good,Arabkir,5,Vratsakan St,2,Yerevan,55.0,1,stone,5,2.8
86000.0,newly repaired,Center,5,Verin Antarayin,2,Yerevan,74.0,2,monolit,3,3.0
80000.0,good,Arabkir,5,Azatutyan Ave,4,Yerevan,110.0,1,stone,5,2.8
45000.0,good,Center,5,Mashtots Ave,1,Yerevan,40.0,1,stone,5,2.8
105000.0,newly repaired,Center,14,Argishti St,4,Yerevan,111.0,2,monolit,2,3.0
50000.0,good,Center,10,Kajaznuni St,1,Yerevan,40.0,1,panel,9,2.8
105000.0,newly repaired,Center,4,NarDos St,3,Yerevan,90.0,1,stone,3,2.8
87990.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,110.0,1,monolit,2,3.0
64000.0,newly repaired,Center,5,Mashtots Ave,2,Yerevan,54.0,1,stone,3,3.2
29000.0,good,Shengavit,5,Mantashyan St.,2,Yerevan,60.0,1,stone,5,2.8
140000.0,newly repaired,Center,9,Yekmalyan St,3,Yerevan,100.0,1,monolit,3,3.2
130000.0,newly repaired,Arabkir,9,Gyulbenkyan St,3,Yerevan,117.0,2,monolit,5,3.0
125000.0,newly repaired,Center,16,Buzand St,2,Yerevan,60.0,1,other,14,2.8
52000.0,good,Erebuni,9,Nor Aresh 12 St,4,Yerevan,90.0,1,panel,5,2.8
43000.0,good,Malatia-Sebastia,5,Oganov St,1,Yerevan,76.0,3,stone,2,2.8
67000.0,good,Arabkir,14,Hakobyan St,3,Yerevan,83.0,1,panel,8,2.8
52500.0,newly repaired,Avan,14,Narekatsi district,3,Yerevan,85.0,1,panel,13,2.8
72000.0,newly repaired,Avan,12,Tsarav Aghbyur St,2,Yerevan,84.0,2,monolit,3,3.0
73000.0,zero condition,Center,14,Tsitsernakaberd Highway,2,Yerevan,84.0,1,monolit,5,3.0
140000.0,newly repaired,Center,7,Mashtots Ave,4,Yerevan,135.0,2,stone,6,3.0
58000.0,newly repaired,Center,4,M.Khorenatsi St,2,Yerevan,67.0,1,stone,3,2.8
74000.0,newly repaired,Arabkir,9,Baghramyan av(Arabkir),2,Yerevan,65.0,1,panel,3,2.8
60000.0,good,Achapnyak,4,Leningradyan St,3,Yerevan,73.0,1,stone,3,2.6
140000.0,newly repaired,Center,6,Mashtots Ave,3,Yerevan,133.0,1,stone,5,3.0
70000.0,newly repaired,Center,14,Tsitsernakaberd Highway,2,Yerevan,68.0,1,monolit,9,3.0
77000.0,newly repaired,Avan,14,Tsarav Aghbyur St,2,Yerevan,86.0,1,monolit,1,3.0
57000.0,good,Malatia-Sebastia,5,Araratyan 1 blok,4,Yerevan,96.0,1,stone,1,2.8
135000.0,newly repaired,Center,14,Mashtots Ave,3,Yerevan,90.0,1,monolit,11,3.0
37000.0,newly repaired,Avan,14,Charents disrtict,3,Yerevan,83.0,1,panel,8,2.8
84000.0,newly repaired,Center,9,Kajaznuni St,3,Yerevan,76.0,1,panel,5,2.8
35000.0,newly repaired,Qanaqer-Zeytun,9,M. Melikyan St,1,Yerevan,50.0,1,panel,4,2.8
118000.0,newly repaired,Center,4,Tigran Mets Ave,4,Yerevan,95.0,1,stone,2,3.0
42000.0,good,Nor Norq,12,Lvovyan St,2,Yerevan,62.0,1,panel,2,2.8
65000.0,good,Arabkir,18,N. Zaryan St,3,Yerevan,68.0,2,other,16,2.8
170000.0,newly repaired,Center,16,Saryan St,4,Yerevan,123.0,1,panel,7,2.8
210000.0,newly repaired,Center,4,Pushkin St,3,Yerevan,140.0,2,stone,2,3.2
295000.0,newly repaired,Center,9,Nalbandyan St,4,Yerevan,135.0,2,other,5,2.8
60000.0,newly repaired,Center,10,Tigran Mets Ave,2,Yerevan,46.0,1,other,2,2.8
103000.0,zero condition,Davtashen,14,Sasna tsrer St,3,Yerevan,114.0,1,monolit,11,3.0
175000.0,newly repaired,Center,15,Aram St,3,Yerevan,93.0,1,monolit,15,2.8
110000.0,zero condition,Center,14,Verin Antarayin,3,Yerevan,110.0,1,monolit,1,3.2
105000.0,good,Center,6,Abovyan St,2,Yerevan,70.0,1,stone,6,2.8
40000.0,good,Achapnyak,9,Shiraz St,3,Yerevan,94.0,1,panel,3,2.8
54000.0,good,Davtashen,9,Davtashen 1 district,3,Yerevan,80.0,1,panel,1,2.8
64000.0,newly repaired,Avan,14,Tsarav Aghbyur St,2,Yerevan,72.0,1,monolit,8,2.8
32000.0,good,Shengavit,4,Shirak St,2,Yerevan,62.0,1,stone,1,3.2
88000.0,newly repaired,Davtashen,10,Petrosyan St,3,Yerevan,107.0,2,monolit,4,3.0
75000.0,good,Center,13,E. Qochar St,3,Yerevan,96.0,1,panel,6,2.8
36000.0,newly repaired,Achapnyak,16,16 District 1 chain,2,Yerevan,63.0,1,monolit,6,2.8
98000.0,newly repaired,Center,11,Saryan St,2,Yerevan,71.0,1,panel,7,2.8
130000.0,newly repaired,Center,4,Tpagrichner St,3,Yerevan,95.0,1,stone,4,3.2
35000.0,newly repaired,Arabkir,7,N. Zaryan St,2,Yerevan,47.0,1,stone,2,2.8
118000.0,newly repaired,Arabkir,16,N. Zaryan St,3,Yerevan,112.0,2,monolit,6,3.0
49500.0,newly repaired,Center,9,NarDos St,2,Yerevan,76.0,1,other,9,2.8
70000.0,good,Center,10,Amiryan St,1,Yerevan,50.0,1,panel,8,2.8
41000.0,newly repaired,Achapnyak,4,Fuchik St,3,Yerevan,60.0,1,stone,1,2.6
550000.0,newly repaired,Center,8,Northern Ave,3,Yerevan,140.0,2,other,6,3.0
210000.0,newly repaired,Arabkir,7,Aygedzor St,3,Yerevan,110.0,2,monolit,6,2.8
145000.0,zero condition,Center,5,Bayron St,3,Yerevan,80.0,1,stone,2,3.2
62000.0,zero condition,Davtashen,16,Mikoyan St,4,Yerevan,105.0,1,monolit,5,3.2
77000.0,good,Davtashen,20,Sasna tsrer St,3,Yerevan,65.0,1,monolit,15,2.8
85000.0,good,Arabkir,9,A. Khachatrian St,3,Yerevan,100.0,1,panel,4,2.8
148000.0,newly repaired,Center,4,Nalbandyan St,4,Yerevan,114.0,1,stone,3,3.8
34600.0,good,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,73.0,1,panel,7,2.8
149000.0,newly repaired,Center,13,Amiryan St,2,Yerevan,80.0,1,monolit,11,3.0
48500.0,zero condition,Erebuni,14,Artsakh ave,3,Yerevan,81.0,1,panel,6,2.8
60000.0,newly repaired,Qanaqer-Zeytun,5,M. Avetisyan St,3,Yerevan,62.0,1,stone,3,2.8
140000.0,newly repaired,Center,9,Tumanyan St,3,Yerevan,80.0,1,panel,3,2.8
62000.0,newly repaired,Shengavit,5,Frunze St,3,Yerevan,86.0,1,stone,5,3.0
67000.0,newly repaired,Center,10,Koghbatsi St,1,Yerevan,40.0,1,panel,3,2.8
77000.0,good,Arabkir,5,Mamikoniants St,3,Yerevan,86.0,1,stone,2,3.2
75000.0,newly repaired,Center,10,Vardanants St,2,Yerevan,78.0,1,monolit,8,2.8
45000.0,newly repaired,Malatia-Sebastia,9,Raffi St,3,Yerevan,77.0,1,panel,1,2.8
104000.0,newly repaired,Arabkir,4,N. Zaryan St,3,Yerevan,90.0,1,stone,4,3.0
90000.0,good,Arabkir,14,Kalents St,4,Yerevan,106.0,1,panel,12,2.8
120000.0,newly repaired,Center,5,E. Qochar St,3,Yerevan,75.0,1,monolit,3,3.0
70000.0,newly repaired,Center,16,Amiryan St,3,Yerevan,67.0,1,panel,13,2.8
36200.0,good,Malatia-Sebastia,14,Z.Andranik St,1,Yerevan,63.0,2,panel,9,2.8
290000.0,newly repaired,Center,18,Vardanants St,3,Yerevan,130.0,2,other,4,2.8
110000.0,newly repaired,Center,5,NarDos St,3,Yerevan,90.0,1,stone,4,3.0
117000.0,good,Center,4,Sayat Nova Ave,3,Yerevan,105.0,1,other,4,3.2
115000.0,newly repaired,Center,6,Tumanyan St,3,Yerevan,90.0,1,stone,6,2.8
30600.0,newly repaired,Malatia-Sebastia,9,Svachyan str,1,Yerevan,45.0,1,panel,5,2.8
67000.0,newly repaired,Arabkir,14,Komitas Ave,2,Yerevan,62.0,1,monolit,4,3.0
68000.0,good,Center,11,Amiryan St,2,Yerevan,45.0,1,other,7,2.8
90000.0,newly repaired,Center,5,Khanjyan St,2,Yerevan,67.0,1,stone,5,3.2
95000.0,newly repaired,Arabkir,12,Mamikoniants St,3,Yerevan,80.0,2,monolit,12,3.0
230000.0,newly repaired,Center,4,Pushkin St,4,Yerevan,135.0,2,stone,3,3.0
