Date,Year,Month,Company,Position,Position_Standardized,Salary_AMD,Experience_Years,Experience_Level,Salary_Category
2022-11-24T00:57:59Z,2022,11,EPAM Systems,Learning and development specialist (HR department),Project Manager,200000,1,Junior (0-2 years),200K-500K
2022-11-24T13:32:02Z,2022,11,Coca-Cola HBC,IT Specialist,Other,460000,1,Junior (0-2 years),200K-500K
2022-11-24T16:09:32Z,2022,11,IT,Finance,Other,1000000,5,Mid-Level (2-5 years),1M-2M
2022-11-24T20:19:20Z,2022,11,Armbusinessbank,Financial advicer,Other,240000,7,Senior (5-10 years),200K-500K
2022-11-24T20:29:08Z,2022,11,Freelance,Senior software engineer,Software Engineer/Developer,11000000,12,Expert (10+ years),Above 2M
2022-12-03T22:36:17Z,2022,12,IT Company,PM Associate,Project Manager,122000,1,Junior (0-2 years),Under 200K
2022-12-04T00:14:00Z,2022,12,Adobe Workfront,Software Engineer 2,Software Engineer/Developer,700000,2,Junior (0-2 years),500K-1M
2022-12-06T09:35:45Z,2022,12,Not Specified,Senior Project Manager,Project Manager,1200000,7,Senior (5-10 years),1M-2M
2022-12-13T16:49:51Z,2022,12,Not Specified,CFO,Other,2500000,15,Expert (10+ years),Above 2M
2022-12-13T18:53:00Z,2022,12,Financial industry,Head of Marketing,Other,1200000,10,Senior (5-10 years),1M-2M
2022-12-14T02:03:29Z,2022,12,Not Specified,UI/UX Designer,UI/UX Designer,250000,1.3,Junior (0-2 years),200K-500K
2022-12-14T21:36:55Z,2022,12,Pharmaceutical industry,Administrative manager,Other,490000,2,Junior (0-2 years),200K-500K
2022-12-14T21:39:48Z,2022,12,Pharmaceutical industry,Head accountant,Other,612000,12,Expert (10+ years),500K-1M
2022-12-14T21:40:35Z,2022,12,Pharmaceutical industry,Marketing Manager,Other,709000,9,Senior (5-10 years),500K-1M
2022-12-14T21:41:46Z,2022,12,Pharmaceutical industry,Regional manager,Other,860000,7,Senior (5-10 years),500K-1M
2022-12-14T23:27:34Z,2022,12,US based company,Senior software engineer (php),Software Engineer/Developer,2240000,10,Senior (5-10 years),Above 2M
2022-12-15T00:44:12Z,2022,12,Not Specified,B2B sales,Other,500000,4,Mid-Level (2-5 years),500K-1M
2022-12-15T05:37:51Z,2022,12,Not Specified,Head accountant,Other,1200000,6,Senior (5-10 years),1M-2M
2022-12-15T11:56:02Z,2022,12,Not Specified,Senior Project Manager,Project Manager,600000,5,Mid-Level (2-5 years),500K-1M
2022-12-15T16:46:16Z,2022,12,PicsArt,PM,Project Manager,650000,3,Mid-Level (2-5 years),500K-1M
2022-12-16T13:06:35Z,2022,12,Digitain,IT Project Manager,Project Manager,500000,2,Junior (0-2 years),500K-1M
2022-12-16T13:46:27Z,2022,12,Digitain,Product Designer,UI/UX Designer,500000,3,Mid-Level (2-5 years),500K-1M
2022-12-16T15:04:57Z,2022,12,DataArt,Middle Full Stack Developer,Software Engineer/Developer,800000,3,Mid-Level (2-5 years),500K-1M
2022-12-16T15:47:01Z,2022,12,EGS,Junior,Other,450000,1.5,Junior (0-2 years),200K-500K
2022-12-16T15:57:49Z,2022,12,Latvian IT company,Project Manager,Project Manager,400000,3,Mid-Level (2-5 years),200K-500K
2022-12-16T16:57:47Z,2022,12,Not Specified,Product designer,UI/UX Designer,740000,6,Senior (5-10 years),500K-1M
2022-12-16T18:02:25Z,2022,12,EPAM Systems,Content Strategist,Other,532000,3,Mid-Level (2-5 years),500K-1M
2022-12-16T19:24:44Z,2022,12,Kiwi-Science,Junior Frontend Developer,Software Engineer/Developer,100000,0.5,Junior (0-2 years),Under 200K
2022-12-16T21:30:29Z,2022,12,Not Specified,Mid Machine Learning Engineer,Other,450000,2.5,Mid-Level (2-5 years),200K-500K
2022-12-16T22:58:28Z,2022,12,Synopsys,A&MS design engineer 1,Other,388000,2,Junior (0-2 years),200K-500K
2022-12-17T00:00:13Z,2022,12,Not Specified,Manual / Automation QA,QA/Testing,350000,3,Mid-Level (2-5 years),200K-500K
2022-12-17T01:30:41Z,2022,12,Not Specified,Python Backend Developer,Software Engineer/Developer,600000,3,Mid-Level (2-5 years),500K-1M
2022-12-17T12:28:52Z,2022,12,Freelance,SRE / DevOps,DevOps/System Admin,300000,6,Senior (5-10 years),200K-500K
2022-12-20T02:59:21Z,2022,12,Not Specified,Java engineer,Other,350000,1,Junior (0-2 years),200K-500K
2022-12-20T13:55:15Z,2022,12,Not Specified,Machine Learning Engineer,Other,660000,2.5,Mid-Level (2-5 years),500K-1M
2022-12-27T21:47:39Z,2022,12,ServiceTitan,Product Analyst,Other,800000,4,Mid-Level (2-5 years),500K-1M
2023-01-03T14:40:14Z,2023,1,Not Specified,Program Manager,Other,1250000,2,Junior (0-2 years),1M-2M
2023-01-03T18:04:15Z,2023,1,Not Specified,Sr. UX/UI Designer,UI/UX Designer,1600000,8,Senior (5-10 years),1M-2M
2023-01-05T15:52:48Z,2023,1,Kiwi-Science,Junior Frontend Developer,Software Engineer/Developer,100000,0.4,Junior (0-2 years),Under 200K
2023-01-11T13:11:28Z,2023,1,IT mobile gaming company,HR & admin specialist/Doc. auditor,Other,900000,8,Senior (5-10 years),500K-1M
2023-01-11T13:13:39Z,2023,1,IT mobile gaming company,Chief accountant,Other,2000000,10,Senior (5-10 years),Above 2M
2023-01-11T13:18:01Z,2023,1,IT mobile gaming company,QA engineer,QA/Testing,1200000,3,Mid-Level (2-5 years),1M-2M
2023-01-11T13:19:11Z,2023,1,Armenia Marriott Hotel,Financial Director,Other,2300000,15,Expert (10+ years),Above 2M
2023-01-11T13:19:53Z,2023,1,Viva MTS,Payroll accountant,Other,350000,5,Mid-Level (2-5 years),200K-500K
2023-01-11T18:26:34Z,2023,1,DISQO,Frontend Engineer,Frontend Developer,1200000,7,Senior (5-10 years),1M-2M
2023-01-13T17:03:55Z,2023,1,Not Specified,UX UI Designer,UI/UX Designer,880000,5,Mid-Level (2-5 years),500K-1M
2023-01-15T16:27:23Z,2023,1,Nairi insurance,supervisor,Other,250000,3,Mid-Level (2-5 years),200K-500K
2023-01-16T03:52:28Z,2023,1,Not Specified,Game presenter,Other,100000,1,Junior (0-2 years),Under 200K
2023-01-18T14:51:28Z,2023,1,Volo,Middle front end,Frontend Developer,789000,5,Mid-Level (2-5 years),500K-1M
2023-01-19T23:50:25Z,2023,1,EPAM Systems,Data Processing Specialist,Other,170000,0.4,Junior (0-2 years),Under 200K
2023-01-20T20:46:12Z,2023,1,Not Specified,IT Business analyst,Other,250000,1.6,Junior (0-2 years),200K-500K
2023-01-24T22:37:10Z,2023,1,ITHire,IT project manager,Project Manager,150000,0.5,Junior (0-2 years),Under 200K
2023-02-01T13:29:13Z,2023,2,Not Specified,Director of Engineering,Other,4700000,11,Expert (10+ years),Above 2M
2023-02-02T20:42:02Z,2023,2,Not Specified,Project Manager,Project Manager,300000,0.8,Junior (0-2 years),200K-500K
2023-02-03T18:25:23Z,2023,2,IT Company,IT Support Specialist,Other,300000,1.5,Junior (0-2 years),200K-500K
2023-02-03T19:49:13Z,2023,2,Not Specified,Recruiter,Other,100000,0,Entry Level (0 years),Under 200K
2023-02-06T10:24:33Z,2023,2,IDT,Mid QA Engineer,QA/Testing,800000,4,Mid-Level (2-5 years),500K-1M
2023-02-06T15:26:16Z,2023,2,Not Specified,Junior QA,QA/Testing,120000,0.6,Junior (0-2 years),Under 200K
2023-02-08T14:50:48Z,2023,2,All Time Telecom,Sales Manager,Other,197000,5.5,Senior (5-10 years),Under 200K
2023-02-08T20:17:02Z,2023,2,Synopsys,Circuit design engineer 2,Other,457000,1.1,Junior (0-2 years),200K-500K
2023-02-09T15:20:29Z,2023,2,Synopsys,Circuit design engineer 2,Other,457000,1.1,Junior (0-2 years),200K-500K
2023-02-09T16:16:20Z,2023,2,Not Specified,Designer,UI/UX Designer,1200000,6,Senior (5-10 years),1M-2M
2023-02-15T17:40:35Z,2023,2,IMEX Group,Call Center Specialist,Other,190000,3,Mid-Level (2-5 years),Under 200K
2023-02-16T13:54:36Z,2023,2,Not Specified,Manual QA,QA/Testing,420067,1.5,Junior (0-2 years),200K-500K
2023-02-19T00:15:06Z,2023,2,Fortra,Software Engineer 1,Software Engineer/Developer,720000,4,Mid-Level (2-5 years),500K-1M
2023-02-24T19:42:31Z,2023,2,Fimetech,Senior Software Engineer,Software Engineer/Developer,700000,14,Expert (10+ years),500K-1M
2023-02-26T13:41:23Z,2023,2,EPAM Systems,Software Engineer,Software Engineer/Developer,250000,2,Junior (0-2 years),200K-500K
2023-03-03T18:14:01Z,2023,3,IDT,Mid QA Engineer,QA/Testing,800000,4,Mid-Level (2-5 years),500K-1M
2023-03-05T18:58:50Z,2023,3,Not Specified,software engineer,Software Engineer/Developer,325000,1,Junior (0-2 years),200K-500K
2023-03-09T00:41:42Z,2023,3,Not Specified,Software Tester,QA/Testing,200000,4,Mid-Level (2-5 years),200K-500K
2023-03-13T23:51:05Z,2023,3,Not Specified,Intern PHP Developer,Software Engineer/Developer,80000,1,Junior (0-2 years),Under 200K
2023-03-14T17:20:14Z,2023,3,Not Specified,Intern PHP Developer,Software Engineer/Developer,80000,1,Junior (0-2 years),Under 200K
2023-03-14T20:26:21Z,2023,3,Sada,Senior Cloud Engineer,Other,2500000,7,Senior (5-10 years),Above 2M
2023-03-17T11:40:01Z,2023,3,DataArt,Android Developer,Software Engineer/Developer,700000,5,Mid-Level (2-5 years),500K-1M
2023-03-20T22:38:55Z,2023,3,American,Coordinator,Other,165000,2,Junior (0-2 years),Under 200K
2023-03-22T11:06:53Z,2023,3,Not Specified,Project manager,Project Manager,550000,2,Junior (0-2 years),500K-1M
2023-03-29T23:51:21Z,2023,3,Tech Industry,B2B sales specialist,Other,600000,4,Mid-Level (2-5 years),500K-1M
2023-03-30T14:20:30Z,2023,3,American Company,Software Developer (Contract),Software Engineer/Developer,1800000,8,Senior (5-10 years),1M-2M
2023-03-30T16:03:58Z,2023,3,Krisp,Senior ML engineer,Other,1100000,4,Mid-Level (2-5 years),1M-2M
2023-04-04T04:40:31Z,2023,4,Synopsys,Senior software developer 1,Software Engineer/Developer,900000,5,Mid-Level (2-5 years),500K-1M
2023-04-06T14:32:51Z,2023,4,Freelance,Marketing Project Manager,Project Manager,1000000,6,Senior (5-10 years),1M-2M
2023-04-06T18:36:42Z,2023,4,ClinChoice LLC,Regulatory affairs specialist,Other,245000,2,Junior (0-2 years),200K-500K
2023-04-09T00:22:56Z,2023,4,Not Specified,Project Manager,Project Manager,800000,5,Mid-Level (2-5 years),500K-1M
2023-04-11T19:43:51Z,2023,4,Polixis,Mid software developer,Software Engineer/Developer,300000,3.5,Mid-Level (2-5 years),200K-500K
2023-04-12T16:31:32Z,2023,4,PicsArt,Software Engineer 2,Software Engineer/Developer,1170000,4,Mid-Level (2-5 years),1M-2M
2023-04-20T11:46:26Z,2023,4,Not Specified,Project Manager,Project Manager,550000,2,Junior (0-2 years),500K-1M
2023-04-20T11:48:32Z,2023,4,Not Specified,Project Manager,Project Manager,700000,3,Mid-Level (2-5 years),500K-1M
2023-04-23T00:40:01Z,2023,4,Optym,Associate Software Engineer,Software Engineer/Developer,244000,1,Junior (0-2 years),200K-500K
2023-04-26T20:50:28Z,2023,4,Not Specified,Senior Mechanical Design Engineer,Other,700000,15,Expert (10+ years),500K-1M
2023-04-26T20:51:56Z,2023,4,Not Specified,Engineering Design (Solidworks),Other,750000,16,Expert (10+ years),500K-1M
2023-04-28T19:32:52Z,2023,4,Armenian startup,BE developer,Software Engineer/Developer,1400000,8,Senior (5-10 years),1M-2M
2023-05-02T15:33:43Z,2023,5,Not Specified,Country Manager,Other,2200000,6,Senior (5-10 years),Above 2M
2023-05-09T10:03:34Z,2023,5,Not Specified,QA Analyst,QA/Testing,492000,5,Mid-Level (2-5 years),200K-500K
2023-05-13T22:50:41Z,2023,5,Grid Dynamics,Senior Software Engineer,Software Engineer/Developer,2100000,6,Senior (5-10 years),Above 2M
2023-05-15T13:38:24Z,2023,5,Arctx,Customer success agent,Other,300000,1,Junior (0-2 years),200K-500K
2023-05-16T11:41:38Z,2023,5,American University of Armenia,Project Assistant,Other,156000,2,Junior (0-2 years),Under 200K
2023-05-18T15:25:58Z,2023,5,Enterprise Armenia,General Director,Other,1200000,3,Mid-Level (2-5 years),1M-2M
2023-05-21T19:08:56Z,2023,5,Ameriabank,Senior teller,Other,280000,5,Mid-Level (2-5 years),200K-500K
2023-05-22T10:12:30Z,2023,5,Bank,Content writer,Other,400000,3,Mid-Level (2-5 years),200K-500K
2023-05-23T13:05:25Z,2023,5,Not Specified,Junior Frontend Developer,Software Engineer/Developer,120000,0,Entry Level (0 years),Under 200K
2023-05-26T01:01:58Z,2023,5,Not Specified,UX/UI designer,UI/UX Designer,250000,2,Junior (0-2 years),200K-500K
2023-05-27T04:07:43Z,2023,5,Ekey Service,Network administrator,Other,40000,0,Entry Level (0 years),Under 200K
2023-06-02T14:43:24Z,2023,6,Not Specified,Mechnaical design engineer,Other,500000,10,Senior (5-10 years),500K-1M
2023-06-04T23:44:12Z,2023,6,Not Specified,Senior Scrum Master,Other,1100000,7,Senior (5-10 years),1M-2M
2023-06-08T11:14:29Z,2023,6,IT company,HR office work manager,Other,500000,3,Mid-Level (2-5 years),500K-1M
2023-06-11T16:01:15Z,2023,6,Armath Engineering Laboratoriees,Coach/Trainer,Other,120000,3,Mid-Level (2-5 years),Under 200K
2023-06-14T17:13:13Z,2023,6,EasyDMARC,Sales,Other,100000,1,Junior (0-2 years),Under 200K
2023-06-22T15:59:49Z,2023,6,Not Specified,UI/UX Designer,UI/UX Designer,1000000,8,Senior (5-10 years),1M-2M
2023-06-28T12:52:03Z,2023,6,Not Specified,Devops Engineer,DevOps/System Admin,500000,2,Junior (0-2 years),500K-1M
2023-06-29T16:22:02Z,2023,6,Armenian Red Cross Society,Project Coordinator,Other,242000,7,Senior (5-10 years),200K-500K
2023-07-03T15:08:34Z,2023,7,US startup (Mobile Entertainment),Product Manager,Product Manager/Owner,900000,5,Mid-Level (2-5 years),500K-1M
2023-07-03T17:36:10Z,2023,7,Digitain,Junior Software Engineer,Software Engineer/Developer,250000,1,Junior (0-2 years),200K-500K
2023-07-06T14:49:47Z,2023,7,Team Telecom,System administrator,DevOps/System Admin,150000,1,Junior (0-2 years),Under 200K
2023-07-18T10:13:41Z,2023,7,International hotel,HR director,Other,1200000,10,Senior (5-10 years),1M-2M
2023-07-18T10:14:09Z,2023,7,International hotel,Finance director,Other,2300000,15,Expert (10+ years),Above 2M
2023-07-21T11:05:51Z,2023,7,Bank,Content writer,Other,523000,3,Mid-Level (2-5 years),500K-1M
2023-07-24T15:54:18Z,2023,7,IT company,Talent Acquisition specialist,Other,600000,3,Mid-Level (2-5 years),500K-1M
2023-07-26T11:57:07Z,2023,7,Law company,Lawyer's assistant,Other,75000,0,Entry Level (0 years),Under 200K
2023-08-08T11:23:51Z,2023,8,OptimaxDev,Office administrator,Other,600000,5,Mid-Level (2-5 years),500K-1M
2023-08-16T11:06:49Z,2023,8,Fortra,QA engineer I,QA/Testing,450000,2.5,Mid-Level (2-5 years),200K-500K
2023-08-18T15:06:10Z,2023,8,Israel based startup,Team lead (blockchain),Team/Tech Lead,3850000,14,Expert (10+ years),Above 2M
2023-08-23T18:55:14Z,2023,8,Not Specified,Frontend developer,Software Engineer/Developer,700000,3,Mid-Level (2-5 years),500K-1M
2023-08-27T14:46:27Z,2023,8,A company providing financial services,Product Manager,Product Manager/Owner,385000,2,Junior (0-2 years),200K-500K
2023-08-31T11:26:41Z,2023,8,Not Specified,UX/UI designer,UI/UX Designer,150000,2.5,Mid-Level (2-5 years),Under 200K
2023-09-03T11:16:06Z,2023,9,Caterpillar inc,Software Engineer in test,Software Engineer/Developer,2100000,6,Senior (5-10 years),Above 2M
2023-09-09T00:25:13Z,2023,9,MEDFAR,Full-stack Software Engineer,Software Engineer/Developer,2100000,6,Senior (5-10 years),Above 2M
2023-09-09T00:26:59Z,2023,9,MEDFAR,Senior Software Engineer,Software Engineer/Developer,3000000,7,Senior (5-10 years),Above 2M
2023-09-14T11:14:42Z,2023,9,TeamViewer,Junior QA Engineer,QA/Testing,294000,1,Junior (0-2 years),200K-500K
2023-09-14T16:18:09Z,2023,9,Majorel Armenia LLC,Accountant,Other,401500,13,Expert (10+ years),200K-500K
2023-09-18T19:58:39Z,2023,9,SuperAnnotate AI,Service Project Management Specialist,Other,400000,1.5,Junior (0-2 years),200K-500K
2023-09-19T21:49:58Z,2023,9,Fortra,Product Test Engineer 2,QA/Testing,620000,5,Mid-Level (2-5 years),500K-1M
2023-09-20T09:04:25Z,2023,9,Freelance,Graphic Designer,UI/UX Designer,120000,1,Junior (0-2 years),Under 200K
2023-09-22T00:51:08Z,2023,9,Not Specified,QA Engineer,QA/Testing,430000,4,Mid-Level (2-5 years),200K-500K
2023-10-01T15:47:37Z,2023,10,Software Developing Company,System Administrator,DevOps/System Admin,600000,3,Mid-Level (2-5 years),500K-1M
2023-10-09T13:49:23Z,2023,10,ԱՀ գյուղատնտեսության նախարարություն,Ֆինանսատնտնտեսագիտական և հաշվապահական հաշվառման վարչության պետ,Other,370000,26,Expert (10+ years),200K-500K
2023-10-14T05:39:32Z,2023,10,Miro,Financial analyst,Other,1000000,5,Mid-Level (2-5 years),1M-2M
2023-10-14T20:17:46Z,2023,10,Immigrant Invest,Fronted developer,Software Engineer/Developer,1200000,4,Mid-Level (2-5 years),1M-2M
2023-10-15T00:40:28Z,2023,10,Not Specified,Senior Software Engineer,Software Engineer/Developer,1700000,9,Senior (5-10 years),1M-2M
2023-10-15T03:51:49Z,2023,10,Armenian Bioinformatics Institute,System Administrator,DevOps/System Admin,580000,11,Expert (10+ years),500K-1M
2023-10-15T06:25:52Z,2023,10,Soft construct,Customer relations moderator,Other,150000,4,Mid-Level (2-5 years),Under 200K
2023-10-15T23:31:39Z,2023,10,Ucraft,Senior Software Engineer,Software Engineer/Developer,1500000,7,Senior (5-10 years),1M-2M
2023-10-16T08:30:00Z,2023,10,Not Specified,Node.js Developer,Software Engineer/Developer,550000,2,Junior (0-2 years),500K-1M
2023-10-16T16:52:00Z,2023,10,Dubai Startup Company,Senior Android Developer,Software Engineer/Developer,2000000,11,Expert (10+ years),Above 2M
2023-10-16T18:53:56Z,2023,10,Remote,Frontend Software Engineer (Angular),Software Engineer/Developer,1100000,6,Senior (5-10 years),1M-2M
2023-10-16T22:21:40Z,2023,10,Light Design Studio,QA Manual Engineer,QA/Testing,100000,0.2,Junior (0-2 years),Under 200K
2023-10-20T15:21:50Z,2023,10,Hospitality,Manager,Other,200000,6,Senior (5-10 years),200K-500K
2023-10-20T20:00:27Z,2023,10,Arabic FinTech,QA Engineer,QA/Testing,900000,1.5,Junior (0-2 years),500K-1M
2023-10-25T00:54:04Z,2023,10,Zealous,Software engineer,Software Engineer/Developer,700000,2.5,Mid-Level (2-5 years),500K-1M
2023-10-26T10:16:35Z,2023,10,EPAM Systems,Senior Business Analyst,Other,1050000,5,Mid-Level (2-5 years),1M-2M
2023-11-02T13:58:01Z,2023,11,Not Specified,Product Manager,Product Manager/Owner,300000,5,Mid-Level (2-5 years),200K-500K
2023-11-05T20:07:35Z,2023,11,Armbusinessbank,Financial advisor 1,Other,110000,2,Junior (0-2 years),Under 200K
2023-11-08T23:54:20Z,2023,11,Accountant,Insurance Company,Other,140000,1,Junior (0-2 years),Under 200K
2023-11-08T23:55:09Z,2023,11,Insurance Company,Deputy Chief Accountant,Other,350000,4,Mid-Level (2-5 years),200K-500K
2023-11-20T17:34:08Z,2023,11,AEB,Backend Developer,Software Engineer/Developer,540000,2,Junior (0-2 years),500K-1M
2023-11-20T20:26:59Z,2023,11,Skynet,Internet specialist,Other,250000,1,Junior (0-2 years),200K-500K
2023-11-26T00:45:08Z,2023,11,International BPO Copmany,Customer Support Agent (German Speaking),Other,300000,1,Junior (0-2 years),200K-500K
2023-11-26T23:18:06Z,2023,11,Essemem,Frontend developer,Software Engineer/Developer,200000,1,Junior (0-2 years),200K-500K
2023-11-27T00:40:57Z,2023,11,Fortra,Junior Softwere Engineer,Other,260000,3,Mid-Level (2-5 years),200K-500K
2023-11-27T18:10:51Z,2023,11,Fortra Armenia,Mid2 QA Engineer,QA/Testing,700000,5,Mid-Level (2-5 years),500K-1M
2023-11-30T01:16:48Z,2023,11,IT company,Product manager,Product Manager/Owner,55000,4,Mid-Level (2-5 years),Under 200K
2023-12-01T12:00:37Z,2023,12,Digitain,UI Developer,Software Engineer/Developer,500000,3,Mid-Level (2-5 years),500K-1M
2023-12-01T20:47:26Z,2023,12,Not Specified,Clinical Data programmer,Other,600000,5,Mid-Level (2-5 years),500K-1M
2023-12-04T09:04:37Z,2023,12,Not Specified,Program Manager,Other,1500000,3,Mid-Level (2-5 years),1M-2M
2023-12-05T17:25:31Z,2023,12,Outsourcing company,QA Automation Engineer,QA/Testing,600000,2.5,Mid-Level (2-5 years),500K-1M
2023-12-06T14:49:25Z,2023,12,Naviteq,DevOps Engineer,DevOps/System Admin,2650000,5,Mid-Level (2-5 years),Above 2M
2023-12-10T18:26:43Z,2023,12,Armenian Startup,Golang Developer,Software Engineer/Developer,1400000,9,Senior (5-10 years),1M-2M
2023-12-23T23:00:44Z,2023,12,Fortra,Product test engineer 2,QA/Testing,620000,6,Senior (5-10 years),500K-1M
2023-12-24T12:59:56Z,2023,12,Clinsoft,Data Manager,Other,450000,5,Mid-Level (2-5 years),200K-500K
2023-12-28T16:10:54Z,2023,12,ITHIRE,Senior Wordpress Developer,Software Engineer/Developer,700000,9,Senior (5-10 years),500K-1M
2023-12-30T09:36:24Z,2023,12,Canadian GameDev Studio,Lead Software Engineer,Software Engineer/Developer,2150000,8,Senior (5-10 years),Above 2M
2023-12-31T00:19:50Z,2023,12,Not Specified,SEO Specialist,Other,275000,2.5,Mid-Level (2-5 years),200K-500K
2024-01-04T12:08:26Z,2024,1,Not Specified,Program Manager,Other,1700000,7,Senior (5-10 years),1M-2M
2024-01-11T18:00:15Z,2024,1,Not Specified,Junior Manual QA,QA/Testing,150000,0.7,Junior (0-2 years),Under 200K
2024-01-11T19:22:05Z,2024,1,Wirestock,Senior Software Engineer,Software Engineer/Developer,1500000,10,Senior (5-10 years),1M-2M
2024-01-11T19:28:31Z,2024,1,Not Specified,Node JS developer,Software Engineer/Developer,400000,1.5,Junior (0-2 years),200K-500K
2024-01-11T21:29:56Z,2024,1,Russian IT company,Project Manager,Project Manager,1150000,6,Senior (5-10 years),1M-2M
2024-01-12T22:20:30Z,2024,1,Not Specified,Junior ML Engineer,Other,650000,1,Junior (0-2 years),500K-1M
2024-01-13T07:31:01Z,2024,1,Toptal,Senior Frontend Engineer,Frontend Developer,3000000,6,Senior (5-10 years),Above 2M
2024-01-13T17:23:14Z,2024,1,Not Specified,Senior Program Manager,Other,2400000,11,Expert (10+ years),Above 2M
2024-01-13T23:33:39Z,2024,1,Codeex,Frontend Developer,Software Engineer/Developer,100000,1,Junior (0-2 years),Under 200K
2024-01-14T10:02:23Z,2024,1,Not Specified,Data Scientist,Data Scientist/Analyst,1550000,8,Senior (5-10 years),1M-2M
2024-01-15T01:35:21Z,2024,1,Ucraft,Mid python backend developer,Software Engineer/Developer,450000,3,Mid-Level (2-5 years),200K-500K
2024-01-17T04:11:43Z,2024,1,Codeex,Blockchain developer,Software Engineer/Developer,80000,0.5,Junior (0-2 years),Under 200K
2024-01-20T09:55:30Z,2024,1,Bank,SME Business loan specialist,Other,380000,2.5,Mid-Level (2-5 years),200K-500K
2024-01-20T13:22:19Z,2024,1,Not Specified,Test Automation Engineer,QA/Testing,320800,0,Entry Level (0 years),200K-500K
2024-01-24T11:36:39Z,2024,1,Polixis,Senior Software Engineer,Software Engineer/Developer,1600000,10,Senior (5-10 years),1M-2M
2024-01-26T12:08:01Z,2024,1,Tumo,Training Team Coordinator,Other,200000,2,Junior (0-2 years),200K-500K
2024-01-26T16:49:06Z,2024,1,VMware,MTS,Other,1530000,8,Senior (5-10 years),1M-2M
2024-01-26T18:57:02Z,2024,1,Codeex,Node.js Developer,Software Engineer/Developer,450000,2,Junior (0-2 years),200K-500K
2024-01-26T18:57:28Z,2024,1,Codeex,Node.js Developer,Software Engineer/Developer,250000,1,Junior (0-2 years),200K-500K
2024-01-26T18:58:00Z,2024,1,Renderforest,Node.js Developer,Software Engineer/Developer,150000,0,Entry Level (0 years),Under 200K
2024-01-29T19:08:42Z,2024,1,Volo,Front-end developer,Software Engineer/Developer,500000,6,Senior (5-10 years),500K-1M
2024-01-31T18:46:59Z,2024,1,Not Specified,Junior Graphic designer,UI/UX Designer,180000,0.5,Junior (0-2 years),Under 200K
2024-02-01T13:53:02Z,2024,2,Remote,Android developer,Software Engineer/Developer,2736000,4,Mid-Level (2-5 years),Above 2M
2024-02-05T01:24:25Z,2024,2,Sperasoft,Project Manager,Project Manager,820000,5,Mid-Level (2-5 years),500K-1M
2024-02-07T00:28:54Z,2024,2,Not Specified,Junior Node.js Developer,Software Engineer/Developer,150000,1,Junior (0-2 years),Under 200K
2024-02-12T11:40:26Z,2024,2,Not Specified,IT Program Manager,Other,1300000,7,Senior (5-10 years),1M-2M
2024-02-17T19:11:11Z,2024,2,US company,Data Analyst,Data Scientist/Analyst,880000,4.5,Mid-Level (2-5 years),500K-1M
2024-02-21T12:58:38Z,2024,2,Not Specified,Website Admin,Other,150000,0,Entry Level (0 years),Under 200K
2024-02-24T02:28:27Z,2024,2,Online Gambling company,Chief Information Security Officer (CISO),Other,1900000,18,Expert (10+ years),1M-2M
2024-02-28T23:47:46Z,2024,2,DataArt,Senior Software Engineer,Software Engineer/Developer,1500000,5,Mid-Level (2-5 years),1M-2M
2024-03-01T19:28:24Z,2024,3,Not Specified,Devops,DevOps/System Admin,500000,3,Mid-Level (2-5 years),500K-1M
2024-03-14T13:32:21Z,2024,3,Not Specified,Project manager,Project Manager,200000,3,Mid-Level (2-5 years),200K-500K
2024-03-25T12:05:20Z,2024,3,PicsArt,Technical Project Manager,Project Manager,620000,2,Junior (0-2 years),500K-1M
2024-03-25T18:18:24Z,2024,3,Fast Bank,Senior QA Engineer,QA/Testing,650000,3,Mid-Level (2-5 years),500K-1M
2024-03-26T19:06:42Z,2024,3,Edtech Company,Product Manager,Product Manager/Owner,700000,4,Mid-Level (2-5 years),500K-1M
2024-03-28T19:26:18Z,2024,3,German startup,DevOps Engineer,DevOps/System Admin,2600000,12,Expert (10+ years),Above 2M
2024-04-01T18:08:22Z,2024,4,IT Service company,Test Engineer,QA/Testing,1330000,6,Senior (5-10 years),1M-2M
2024-04-06T17:00:43Z,2024,4,Not Specified,Product Manager,Product Manager/Owner,4000000,12,Expert (10+ years),Above 2M
2024-04-07T16:11:12Z,2024,4,PicsArt,Software Engineer 2,Software Engineer/Developer,1129000,3,Mid-Level (2-5 years),1M-2M
2024-04-11T12:17:29Z,2024,4,Fast Shift,Project manager,Project Manager,200000,2,Junior (0-2 years),200K-500K
2024-04-11T12:51:41Z,2024,4,Volo,DevOps Engineer,DevOps/System Admin,800000,3,Mid-Level (2-5 years),500K-1M
2024-04-11T23:37:08Z,2024,4,Remote,DevSecOps,Other,2770000,15,Expert (10+ years),Above 2M
2024-04-15T15:13:50Z,2024,4,Codeex,PHP developer,Software Engineer/Developer,120000,1.5,Junior (0-2 years),Under 200K
2024-04-15T15:18:44Z,2024,4,Codeex,Graphic Designer,UI/UX Designer,140000,2,Junior (0-2 years),Under 200K
2024-04-16T18:17:47Z,2024,4,Codeex,Frontend Developer,Software Engineer/Developer,100000,1,Junior (0-2 years),Under 200K
2024-04-26T15:38:27Z,2024,4,Munich Ventures,Full Stack Developer Intern,Software Engineer/Developer,80000,1,Junior (0-2 years),Under 200K
